name,user_score,user_count
Rune Factory: Tides of Destiny,7.0,11.0
No More Heroes: Heroes' Paradise,7.3,38.0
Aliens vs Predator,7.4,985.0
Captain America: Super Soldier,7.3,40.0
Manhunt,7.9,19.0
NCAA Final Four 2003,6.0,4.0
Dynasty Warriors: Gundam 2,7.0,18.0
Bound By Flame,5.9,230.0
Spectrobes: Origins,8.4,16.0
DanceMasters,5.9,7.0
Breath of Fire: Dragon Quarter,6.9,35.0
Shiren the Wanderer,7.6,5.0
LEGO Marvel's Avengers,7.1,15.0
Just Dance 2016,4.2,6.0
Spore Hero Arena,2.6,8.0
Disney's Magical Mirror Starring Mickey Mouse,8.9,10.0
Enchanted Arms,6.9,60.0
Conflict: Denied Ops,4.9,22.0
Mafia III,3.2,881.0
Mace Griffin: Bounty Hunter,8.3,7.0
Legacy of Kain: Defiance,7.9,21.0
Final Fantasy XI,6.5,33.0
Peter Jackson's King Kong: The Official Game of the Movie,6.4,22.0
Fighter Within,3.0,211.0
Aliens versus Predator: Extinction,8.4,30.0
Shrek: Forever After,4.5,6.0
X-Men Origins: Wolverine,7.5,12.0
NHL Hitz Pro,8.9,13.0
Space Invaders Extreme 2,7.1,8.0
Need for Speed: The Run,6.0,26.0
Supreme Commander 2,6.2,803.0
Quantum Theory,5.3,21.0
Dawn of Discovery,8.5,15.0
Guitar Hero Live,6.1,36.0
Frequency,9.0,29.0
Dynasty Warriors 8: Empires,7.5,42.0
2002 FIFA World Cup,9.0,4.0
SpongeBob SquigglePants 3D,6.0,8.0
Sudeki,8.4,49.0
Majin and the Forsaken Kingdom,8.1,24.0
Silent Hill HD Collection,5.6,98.0
Arc Rise Fantasia,7.8,43.0
South Park: The Stick of Truth,8.6,1739.0
Teenage Mutant Ninja Turtles 2: Battle Nexus,4.6,7.0
MLB 12: The Show,7.8,42.0
God Eater Resurrection,8.8,17.0
NBA 2K11,8.6,37.0
WWE All Stars,7.0,8.0
Naruto: Ninja Destiny,4.4,10.0
FaceBreaker,6.3,19.0
Spider-Man: Shattered Dimensions,7.0,6.0
Lunar Legend,7.8,8.0
Conflict: Global Terror,8.5,10.0
Dante's Inferno,8.1,46.0
Injustice: Gods Among Us,7.9,112.0
Tomb Raider: Underworld,8.4,10.0
Death Jr.,7.3,21.0
Hulk,7.4,7.0
Phantasy Star Universe,8.5,23.0
Gungrave,8.6,16.0
Transworld Surf,8.5,6.0
Tenchu: Fatal Shadows,8.0,24.0
50 Cent: Blood on the Sand,7.2,57.0
Metro: Last Light,8.6,2654.0
Evolve,4.3,969.0
FIFA 14,3.4,23.0
Resident Evil: Revelations,7.5,146.0
The Legend of Spyro: A New Beginning,7.3,11.0
Armored Core: For Answer,7.6,31.0
Harry Potter and the Prisoner of Azkaban,8.8,10.0
Street Fighter X Tekken,7.5,66.0
The Legend of Heroes: Trails of Cold Steel II,7.3,73.0
Rise of the Kasai,8.0,5.0
Singstar: Ultimate Party,4.1,18.0
Risen,6.4,77.0
Nostalgia,7.6,19.0
Dynasty Warriors Gundam,6.8,20.0
Chibi-Robo! Park Patrol,7.5,13.0
Jurassic: The Hunted,4.5,4.0
Tom Clancy's Splinter Cell: Blacklist,7.4,754.0
"Ni Hao, Kai-lan: Super Game Day",8.5,4.0
One Piece: Unlimited Adventure,8.5,32.0
Shaun White Skateboarding,6.5,8.0
Conflict: Denied Ops,3.1,25.0
Binary Domain,8.0,185.0
IL-2 Sturmovik: Birds of Prey,3.0,7.0
Jeep Thrills,5.7,9.0
Ice Age: Dawn of the Dinosaurs,7.3,7.0
Robin Hood: Defender of the Crown,5.6,5.0
R-Type Final,9.1,21.0
Bolt,6.8,6.0
Sega GT 2002,8.2,24.0
F1 2011,7.2,83.0
Ty the Tasmanian Tiger 3: Night of the Quinkan,8.1,15.0
Samurai Warriors 2: Empires,7.3,7.0
Blood Omen 2,9.0,9.0
Earth Defense Force: Insect Armageddon,8.2,45.0
Major League Baseball 2K10,5.3,4.0
Saints Row IV,7.4,1543.0
Harry Potter: Quidditch World Cup,7.5,4.0
Dance Central: Spotlight,7.0,47.0
Warriors: Legends of Troy,7.0,24.0
La Pucelle: Tactics,8.5,15.0
Arcania: Gothic 4,4.4,307.0
NBA Ballers: Chosen One,4.2,15.0
Tiger Woods PGA Tour 07,6.8,6.0
Disney's Meet the Robinsons,6.3,4.0
Sword Art Online: Hollow Realization,7.7,52.0
The Lord of the Rings: War in the North,7.1,289.0
SBK X: Superbike World Championship,8.3,8.0
Rango: The Video Game,6.4,7.0
EverQuest Online Adventures: Frontiers,8.5,17.0
Fairy Fencer F,7.4,50.0
Shadows of the Damned,8.4,139.0
Phantasy Star Online Ver. 2,8.9,18.0
Cabela's Survival: Shadows of Katmai,7.4,5.0
Fight Club,4.4,22.0
Samurai Warriors: State of War,6.4,8.0
Cabela's Survival: Shadows of Katmai,3.5,6.0
Dragon Blade: Wrath of Fire,7.5,17.0
Harvest Moon: A Wonderful Life Special Edition,8.9,54.0
The Munchables,8.2,5.0
Close Combat: First to Fight,7.8,10.0
Indiana Jones and the Emperor's Tomb,8.6,17.0
Buffy the Vampire Slayer: Chaos Bleeds,8.9,47.0
Ty the Tasmanian Tiger,8.5,11.0
Heavy Fire: Afghanistan,3.3,16.0
Siren,7.8,41.0
NARC,2.8,6.0
Driver: San Francisco,7.0,332.0
Shape Up,8.3,28.0
Star Trek: Legacy,5.5,42.0
Amplitude,8.8,26.0
Disgaea DS,7.5,35.0
Gauntlet: Seven Sorrows,7.8,4.0
AirForce Delta Storm,7.1,7.0
Metal Gear Solid V: The Phantom Pain,7.2,159.0
Fear Effect 2: Retro Helix,8.9,17.0
Atelier Shallie: Alchemists of the Dusk Sea,7.7,44.0
Call of Duty: World at War,7.5,721.0
CSI: Fatal Conspiracy,5.6,13.0
Vietcong: Purple Haze,4.3,6.0
X-Men Origins: Wolverine,6.8,16.0
Syndicate,7.1,174.0
Zumba Fitness Rush,6.2,5.0
Call of Juarez,6.9,46.0
Ghostbusters: The Video Game,4.7,13.0
Bloody Roar: Primal Fury,8.5,20.0
MotoGP,5.4,11.0
Mushroom Men: The Spore Wars,8.7,33.0
Saint Seiya: Soldiers' Soul,7.8,45.0
LEGO Harry Potter: Years 5-7,6.8,21.0
Corpse Party: Blood Drive,7.4,58.0
The Last Airbender,7.0,4.0
Backbreaker,7.6,68.0
MotoGP 14 ,6.4,26.0
Alone in the Dark,4.4,34.0
Six Flags Fun Park,7.0,4.0
Test Drive Off-Road Wide Open,8.3,9.0
WWE All Stars,6.6,5.0
Bad Boys: Miami Takedown,5.9,9.0
Valhalla Knights 3,6.8,56.0
Mega Man X: Command Mission,7.1,18.0
Tokyo Xtreme Racer DRIFT,8.6,15.0
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",7.5,4.0
Cabela's Big Game Hunter 2005 Adventures,8.3,6.0
Senran Kagura: Estival Versus,7.4,34.0
GRID Autosport,6.8,62.0
Half-Minute Hero,7.8,38.0
Gauntlet: Dark Legacy,9.1,16.0
The Chronicles of Narnia: Prince Caspian,7.5,13.0
Shadow The Hedgehog,5.5,36.0
World of Outlaws: Sprint Cars,8.1,10.0
Van Helsing,7.6,8.0
Grand Slam Tennis 2,5.1,14.0
Ben 10 Ultimate Alien: Cosmic Destruction,5.3,4.0
Pure Futbol,7.9,29.0
Spider-Man: Friend or Foe,4.4,9.0
Gun,8.6,8.0
SoulCalibur Legends,5.7,24.0
Aliens: Colonial Marines,3.5,1156.0
Tiger Woods PGA Tour 2004,7.5,4.0
FIFA Soccer 11,7.7,102.0
American Chopper 2: Full Throttle,8.1,9.0
Borderlands,7.8,1363.0
de Blob 2,8.1,26.0
Silent Hill 4: The Room,8.3,26.0
Commandos 2: Men of Courage,6.8,11.0
Remember Me,7.5,267.0
Brink,6.0,547.0
FIFA Soccer 2002,8.0,9.0
Disney's Tarzan Untamed,7.4,8.0
Trinity Universe,7.2,28.0
Cabela's Dangerous Hunts 2009,9.2,5.0
Senran Kagura: Estival Versus,8.0,96.0
Ball Breakers,5.3,4.0
Splatterhouse,7.6,60.0
EyeToy: Groove,8.0,5.0
You Don't Know Jack,7.3,18.0
Twisted Metal: Small Brawl,7.6,49.0
Otomedius Excellent,8.1,16.0
Charlie and the Chocolate Factory,3.2,6.0
Armored Core: Last Raven,8.9,14.0
Burnout Legends,6.0,59.0
Tomb Raider: Underworld,5.8,30.0
College Hoops 2K7,7.1,8.0
K-1 World Grand Prix,9.0,7.0
Juiced,9.1,15.0
Naruto Shippuden: Dragon Blade Chronicles,3.0,12.0
DiRT Showdown,6.3,43.0
Cabela's Big Game Hunter: Hunting Party,5.0,4.0
Sonic Riders: Zero Gravity,8.3,27.0
UFC: Sudden Impact,7.7,7.0
Nancy Drew: The Hidden Staircase,6.0,6.0
Full Auto 2: Battlelines,7.6,25.0
College Hoops 2K8,6.9,16.0
How to Train Your Dragon,7.0,6.0
Madden NFL 09,5.5,6.0
Dynasty Warriors: Gundam 3,7.8,20.0
NHL 2004,6.5,31.0
Back to the Future: The Game,7.1,18.0
Monster 4x4: Stunt Racer,5.2,9.0
Velvet Assassin,7.1,55.0
MindJack,1.7,46.0
NBA Starting Five,7.3,7.0
NBA Live 16,6.1,70.0
WWE SmackDown vs. Raw 2009,7.8,6.0
Dead or Alive Paradise,5.6,37.0
Dark Souls II,7.1,2318.0
The Suffering: Ties That Bind,8.0,23.0
EyeToy: Kinetic,8.3,11.0
Project Spark,7.0,151.0
Army Men: Sarge's Heroes 2,4.6,5.0
Rugrats: Royal Ransom,6.7,6.0
Winning Eleven: Pro Evolution Soccer 2007,7.9,12.0
Warriors of Might and Magic,4.5,6.0
Rapala Fishing Frenzy 2009,4.4,9.0
Ridge Racer,3.7,59.0
Major League Baseball 2K9,4.0,6.0
Smash Court Tennis Pro Tournament,7.4,10.0
Race Pro,7.0,60.0
NBA Inside Drive 2004,8.2,11.0
Gretzky NHL 2005,9.1,14.0
Dungeon Siege III,4.7,399.0
The Hobbit,7.3,8.0
Skate it,7.8,12.0
True Crime: New York City,8.8,24.0
Metal Arms: Glitch in the System,8.7,15.0
Toukiden Kiwami,7.6,74.0
Trauma Team,8.8,25.0
The Secret World,8.2,1326.0
MDK2 Armageddon,8.3,11.0
NHL 2K9,6.7,7.0
Fight Night Round 2,7.9,7.0
Backbreaker,7.0,52.0
Disney's Atlantis: The Lost Empire,8.5,6.0
Madden NFL 17,0.7,6.0
Stormrise,5.3,20.0
Psi-Ops: The Mindgate Conspiracy,7.9,18.0
X-Men: The Official Game,6.1,20.0
SWAT: Global Strike Team,6.3,7.0
Hitman: HD Trilogy,7.2,45.0
Goblin Commander: Unleash the Horde,8.7,14.0
World Destruction League: Thunder Tanks,5.9,7.0
Tom Clancy's Ghost Recon: Future Soldier,4.9,368.0
PlayStation Move Heroes,6.1,16.0
RoadKill,7.9,11.0
Looney Tunes: Back in Action,5.0,4.0
The Chronicles of Narnia: Prince Caspian,5.6,8.0
Top Spin 2,6.8,25.0
Hunter: The Reckoning Redeemer,8.6,5.0
Age of Empires III: Complete Collection,8.5,41.0
Captain America: Super Soldier,6.4,37.0
Danganronpa 2: Goodbye Despair,8.7,140.0
Thief: Deadly Shadows,7.3,12.0
MotoGP 10/11,6.1,23.0
NBA 09: The Inside,7.4,7.0
Batman Begins,6.9,9.0
Mercury Meltdown Revolution,7.4,16.0
Country Dance: All Stars,5.2,5.0
Let's TAP,6.6,11.0
James Cameron's Dark Angel,6.5,19.0
The Lord of the Rings: Aragorn's Quest,6.0,8.0
Spawn: Armageddon,9.2,5.0
Major League Baseball 2K9,5.4,5.0
Bee Movie Game,5.8,13.0
Conception II: Children of the Seven Stars,7.6,118.0
Deus Ex: Mankind Divided,7.2,175.0
Professor Heinz Wolff's Gravity,7.7,7.0
FaceBreaker,3.8,20.0
Star Wars: Battlefront II,8.8,431.0
Digimon Story: Cyber Sleuth,8.8,92.0
Gallop Racer 2001,9.1,56.0
Hellboy: The Science of Evil,6.1,10.0
MotoGP 09/10,5.7,41.0
Catwoman,6.9,13.0
Monsters vs. Aliens,6.6,7.0
Beat Down: Fists of Vengeance,8.1,12.0
World Destruction League: Thunder Tanks,1.2,6.0
Terminator 3: The Redemption,8.0,11.0
Anarchy Reigns,7.9,105.0
SSX On Tour,7.5,14.0
Bladestorm: Nightmare,6.5,21.0
Fairytale Fights,6.2,12.0
LEGO Marvel Super Heroes,8.1,124.0
James Bond 007: Everything or Nothing,8.3,11.0
Shrek Extra Large,5.6,23.0
World Tour Soccer 2006,6.0,7.0
Gunvalkyrie,7.3,10.0
State of Emergency,6.3,11.0
Disney Golf,8.3,7.0
Fuzion Frenzy 2,5.2,31.0
Demon Gaze,7.4,129.0
Clock Tower II: The Struggle Within,5.7,7.0
Batman Beyond: Return of the Joker,4.3,7.0
CSI: Fatal Conspiracy,4.8,4.0
Mega Man Network Transmission,7.6,13.0
Fairytale Fights,6.0,22.0
How to Train Your Dragon 2,2.9,7.0
RC Revenge Pro,7.6,7.0
G-Force,7.0,9.0
Backyard Wrestling: Don't Try This at Home,5.0,7.0
Gauntlet: Dark Legacy,8.9,10.0
Time and Eternity,5.0,78.0
Lost Kingdoms,8.0,15.0
Pursuit Force: Extreme Justice,7.6,11.0
The Cursed Crusade,5.0,26.0
Ridge Racer Unbounded,6.0,29.0
Wolfenstein 3D,6.0,7.0
NHL 07,6.6,23.0
Dementium: The Ward,7.9,37.0
Mobile Suit Gundam: Extreme VS Force,7.3,15.0
NASCAR '14,5.1,14.0
Green Lantern: Rise of the Manhunters,6.7,17.0
25 to Life,7.2,13.0
Naval Assault: The Killing Tide,4.2,5.0
NASCAR '15,3.8,6.0
Sega Superstars,7.0,5.0
MLB 11: The Show,6.0,5.0
Bomberman Land,8.0,10.0
Midway Arcade Treasures,8.2,5.0
Leisure Suit Larry: Magna Cum Laude,6.4,13.0
One Piece: Pirate Warriors 3,6.3,17.0
Cubivore: Survival of the Fittest,8.5,21.0
7th Dragon III Code: VFD,8.2,38.0
FlatOut,8.2,21.0
Blood Bowl,5.1,19.0
Taz Wanted,8.7,9.0
Far Cry: Primal,4.8,368.0
Sid Meier's Civilization IV,8.3,909.0
Zoo Keeper,7.5,13.0
Pursuit Force,7.8,26.0
Star Wars: Super Bombad Racing,4.9,8.0
Driver: San Francisco,6.2,10.0
Alien Resurrection,7.5,15.0
World Tour Soccer 2005,9.0,6.0
Disney Friends,7.3,4.0
ESPN College Hoops,8.5,8.0
Dengeki Bunko Fighting Climax,8.2,29.0
Leisure Suit Larry: Box Office Bust,2.5,41.0
Robotech: Battlecry,8.4,5.0
Clash of the Titans,4.1,17.0
Kya: Dark Lineage,8.9,28.0
Mirror's Edge Catalyst,4.4,266.0
Stronghold 3,3.0,350.0
F1 2011,6.8,13.0
Guilty Gear Judgment,6.6,8.0
NCAA Football 09 All-Play,5.8,32.0
Splatterhouse,7.7,67.0
Doctor Lautrec and the Forgotten Knights,6.1,8.0
Hot Wheels World Race,7.0,5.0
Monster Jam,7.8,8.0
Castlevania Judgment,5.9,56.0
Apache: Air Assault,6.4,31.0
Aliens: Infestation,8.2,29.0
Return to PopoloCrois: A Story of Seasons Fairytale,6.8,15.0
Angry Birds Trilogy,3.7,20.0
Crash Tag Team Racing,7.3,11.0
El Shaddai: Ascension of the Metatron,7.0,47.0
NPPL: Championship Paintball 2009,7.4,10.0
True Swing Golf,7.7,11.0
TimeSplitters: Future Perfect,8.9,35.0
Goosebumps HorrorLand,3.5,8.0
Thrillville: Off the Rails,2.8,34.0
Fatal Frame II: Crimson Butterfly,9.2,100.0
Murdered: Soul Suspect,7.0,130.0
Shadow Man: 2econd Coming,7.6,8.0
Dynasty Warriors 4,8.8,18.0
Warriors Orochi 3,8.1,19.0
Wakeboarding Unleashed Featuring Shaun Murray,9.0,12.0
The Incredibles: Rise of the Underminer,6.6,7.0
Beowulf: The Game,5.2,17.0
Dewy's Adventure,6.3,15.0
Alone in the Dark: The New Nightmare,8.1,40.0
The BIGS,7.2,12.0
Fracture,5.8,18.0
NBA Live 08,7.1,21.0
Hyperdimension Neptunia Victory,7.8,94.0
Marble Saga: Kororinpa,7.3,6.0
The King of Fighters XII,5.3,46.0
Dungeon Siege: Throne of Agony,8.1,21.0
Culdcept SAGA,8.7,49.0
The Crew,6.4,463.0
Create,5.2,5.0
Eragon,7.6,13.0
TimeShift,6.3,27.0
Spyro: Shadow Legacy,5.7,16.0
The Sims 3: Seasons,7.5,48.0
Scarface: Money. Power. Respect.,3.1,15.0
Angry Birds Star Wars,6.9,63.0
Blitz: The League,6.5,14.0
NBA 2K12,7.1,66.0
FlatOut 2,7.5,27.0
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,7.8,17.0
Heroes over Europe,7.0,16.0
BioShock The Collection,8.3,79.0
F-Zero: GP Legend,8.5,18.0
Klonoa,8.6,39.0
Bulletstorm,7.7,768.0
Putty Squad,2.9,52.0
Field Commander,7.8,31.0
Custom Robo Arena,8.3,27.0
Ar Nosurge: Ode to an Unborn Star,7.8,49.0
Shaun White Skateboarding,5.3,7.0
Trigger Man,4.8,16.0
Wildstar,7.4,965.0
Tiger Woods PGA Tour 2004,7.8,6.0
Amped 3,7.1,36.0
Innocent Life: A Futuristic Harvest Moon,7.8,23.0
NHL 2005,6.2,11.0
Arcana Heart,8.1,8.0
Battlestar Galactica,6.8,6.0
Time Hollow,7.8,21.0
Medieval Games,5.9,13.0
Tak and the Guardians of Gross,8.0,5.0
Jurassic Park: The Game,3.6,138.0
Dynasty Warriors 8: Xtreme Legends,6.8,9.0
Godzilla Unleashed,7.2,37.0
Sherlock Holmes vs. Jack the Ripper,6.8,14.0
Sniper: Ghost Warrior,5.5,267.0
Fist of the North Star: Ken's Rage,7.3,23.0
Chaotic: Shadow Warriors,5.0,4.0
Driven,3.4,5.0
James Noir's Hollywood Crimes,6.6,5.0
"Warhammer 40,000: Fire Warrior",8.3,63.0
All-Pro Football 2K8,7.3,21.0
Lufia: Curse of the Sinistrals,8.0,13.0
MTV Music Generator 2,8.5,11.0
Mugen Souls,7.3,35.0
Ultimate Spider-Man,7.7,10.0
Burnout 2: Point of Impact,8.5,18.0
Paris-Dakar Rally,3.9,15.0
Atelier Iris: Eternal Mana,7.7,38.0
F.E.A.R. 3,5.9,420.0
Chessmaster: The Art of Learning,6.7,10.0
Tak: The Great Juju Challenge,9.3,4.0
Fantasia: Music Evolved,7.5,67.0
Knockout Kings 2003,6.5,4.0
Bomberman,7.0,7.0
NCAA Football 2004,7.5,6.0
XGIII: Extreme G Racing,7.8,14.0
Digimon World 4,6.9,37.0
Stormrise,6.8,17.0
The Godfather: Blackhand Edition,8.5,48.0
Wolfenstein: The Old Blood,8.0,101.0
Naruto: Powerful Shippuden,5.4,19.0
American Chopper,5.9,9.0
The Adventures of Tintin: The Game,5.7,12.0
Dynasty Warriors 8,7.5,35.0
Kingdom Under Fire: Heroes,7.5,23.0
The Terminator: Dawn of Fate,5.2,5.0
Infected,8.3,30.0
Birds of Steel,8.9,18.0
Cars: Race-O-Rama,5.8,5.0
NBA Street Homecourt,6.5,16.0
Darksiders II,7.8,653.0
Enthusia Professional Racing,7.6,17.0
DiRT 3,6.9,433.0
Get On Da Mic,6.3,7.0
Darksiders II,8.2,153.0
Army Men: Sarge's War,6.7,7.0
Block Party,2.8,4.0
Blitz: The League II,7.5,15.0
Project Sylpheed: Arc of Deception,8.6,24.0
NHL 2K10,7.1,8.0
Michael Jackson: The Experience,6.2,6.0
MLB Power Pros 2008,8.5,8.0
WordJong,7.7,9.0
Tears to Tiara II: Heir of the Overlord,8.7,41.0
Puzzle Quest: Galactrix,6.7,6.0
de Blob 2,7.5,23.0
Disney's The Lion King: Simba's Mighty Adventure,6.9,9.0
Samurai Warriors: Katana,6.8,6.0
NBA 09: The Inside,5.1,7.0
Kingdom of Paradise,7.5,19.0
Naruto Shippuden: Legends: Akatsuki Rising,6.2,10.0
Marvel Super Hero Squad: The Infinity Gauntlet,6.3,6.0
Bleach: Dark Souls,7.9,14.0
Prince of Persia: The Sands of Time,8.8,5.0
Zoids: Battle Legends,8.1,14.0
Prince of Persia: The Forgotten Sands,6.3,6.0
World Series Baseball 2K3,8.6,14.0
Serious Sam,8.2,16.0
Bomberman,7.0,12.0
Killer7,8.5,64.0
Super Monkey Ball Adventure,7.2,9.0
FIFA Soccer 2002,6.4,5.0
Street Fighter Anniversary Collection,6.4,9.0
Shadow Ops: Red Mercury,6.1,14.0
Indigo Prophecy,7.8,104.0
FIFA 06: Road to FIFA World Cup,6.0,34.0
Musashi: Samurai Legend,8.9,9.0
LEGO The Hobbit,2.5,13.0
Oreshika: Tainted Bloodlines,8.0,84.0
F1 2001,8.3,9.0
Darksiders,7.8,603.0
Top Gun: Combat Zones,7.1,7.0
NHL 09,7.6,7.0
Fantastic Four: Rise of the Silver Surfer,6.2,10.0
All-Star Baseball 2003,8.0,6.0
Rocky,7.3,6.0
Megamind: Ultimate Showdown,4.2,6.0
Space Invaders Extreme,7.6,16.0
Thor: God of Thunder,8.0,9.0
BloodRayne 2,8.5,4.0
Jaws Unleashed,6.2,9.0
Star Trek: Voyager Elite Force,6.4,5.0
X-Men: The Official Game,6.3,8.0
187: Ride or Die,6.8,12.0
Battleborn,7.2,171.0
eJay Clubworld,8.6,10.0
Geist,8.5,23.0
The King of Fighters XIV,8.7,208.0
Sword Art Online: Hollow Realization,7.0,8.0
Street Fighter Alpha 3,7.8,10.0
Deponia,8.2,307.0
Metal Gear Solid: Peace Walker HD Edition,8.0,60.0
Ridge Racer DS,6.7,7.0
High Velocity Bowling,8.1,23.0
LEGO Harry Potter Collection,8.1,7.0
Brain Boost: Beta Wave,2.5,4.0
Shenmue II,9.4,201.0
Armored Core: For Answer,7.7,38.0
Major League Baseball 2K8,6.5,4.0
Fugitive Hunter: War on Terror,5.0,23.0
The Incredible Hulk: Ultimate Destruction,9.1,14.0
Prince of Persia: The Two Thrones,8.1,22.0
Blazing Angels 2: Secret Missions of WWII,7.2,12.0
All-Star Baseball 2005,8.8,12.0
The Legend of Heroes: Trails of Cold Steel II,7.8,71.0
Batman Begins,7.2,10.0
Toy Story Racer,8.7,9.0
Disney's Donald Duck: Goin' Quackers,7.0,10.0
Ys: The Oath in Felghana,8.3,57.0
Crash: Twinsanity,8.7,29.0
Arena Football,8.5,10.0
Medal of Honor: Infiltrator,7.2,12.0
Lego Star Wars: The Force Awakens,8.0,11.0
The Wizard of Oz: Beyond The Yellow Brick Road,6.0,4.0
Super Monkey Ball Deluxe,8.2,9.0
The Cursed Crusade,4.4,29.0
Earth Defense Force 2025,8.1,63.0
NHL 2K10,7.9,15.0
Tom Clancy's Ghost Recon,5.4,17.0
Pac-Man Party 3D,5.4,11.0
Darkstalkers Chronicle: The Chaos Tower,7.9,25.0
WWE '13,6.0,9.0
Mad Dash Racing,7.7,6.0
Rayman Origins,6.3,65.0
Summon Night 5,8.3,6.0
Black * Rock Shooter: The Game,7.2,39.0
BMX XXX,4.6,17.0
Boktai: The Sun is in Your Hand,9.6,16.0
Guilty Gear X2 #Reload,7.6,12.0
ReCore,6.6,445.0
Soldier of Fortune: Payback,5.4,13.0
F1 2012,6.9,115.0
MLB SlugFest 20-03,7.5,4.0
Tiger Woods PGA Tour,7.4,7.0
Grabbed by the Ghoulies,7.3,28.0
Cars: Mater-National Championship,7.8,6.0
Shadow Hearts: From The New World,8.2,33.0
Rayman Raving Rabbids,6.1,8.0
Terraria,8.5,1613.0
L.A. Rush,3.0,4.0
Record of Agarest War 2,7.2,36.0
Skylanders Giants,5.0,13.0
Spider-Man: Friend or Foe,8.0,6.0
Power Rangers: Super Legends,3.0,5.0
Fatal Frame,8.9,72.0
Rayman 3,7.8,8.0
BlazBlue: Chrono Phantasma Extend,7.7,31.0
Wild ARMs 4,7.3,17.0
Ratatouille,5.6,7.0
G.I. Joe: The Rise of Cobra,2.3,6.0
Casper: Spirit Dimensions,3.5,6.0
Geometry Wars: Galaxies,7.9,26.0
Syndicate,6.5,106.0
Cave Story 3D,7.7,72.0
Mega Man Powered Up,7.5,36.0
Class of Heroes,7.1,12.0
Second Sight,8.0,23.0
Alien: Isolation,8.4,1588.0
Just Cause 3,5.3,529.0
Phantom Brave,7.9,22.0
Thor: God of Thunder,5.7,22.0
Bejeweled 3,8.2,5.0
FIFA Soccer 2005,8.5,6.0
Harvest Moon: Hero of Leaf Valley,7.9,12.0
Hexyz Force,7.3,21.0
Jonny Moseley Mad Trix,5.7,6.0
MTV Music Generator 3: This Is the Remix,8.6,8.0
Terminator 3: Rise of the Machines,2.0,10.0
SSX On Tour,8.1,10.0
NCAA College Basketball 2K3,8.4,5.0
Victorious Boxers: Revolution,5.4,8.0
Farming Simulator 2013,2.9,9.0
The Legend of Heroes II: Prophecy of the Moonlight Witch,6.9,11.0
Doom,8.5,15.0
PaRappa The Rapper 2,6.6,26.0
NFL Head Coach 09,7.1,12.0
Hitman: Blood Money,9.1,32.0
PANGYA: Fantasy Golf,7.0,13.0
Metal Gear Solid V: Ground Zeroes,5.7,148.0
Gretzky NHL 06,6.8,4.0
NFL Blitz 20-03,7.8,4.0
PaRappa The Rapper,5.2,16.0
Pirates: The Legend of Black Kat,7.9,8.0
Fur Fighters: Viggo's Revenge,7.3,37.0
Thor: God of Thunder,4.4,19.0
Skylanders Imaginators,5.5,17.0
The Da Vinci Code,8.0,24.0
Chicken Shoot,3.1,7.0
Dead to Rights,8.7,7.0
Scarface: The World is Yours,8.4,29.0
Top Spin 4,7.4,7.0
Sphinx and the Cursed Mummy,8.8,12.0
Cabela's Outdoor Adventures (2009),6.6,5.0
Cranium Kabookii,5.4,13.0
XCOM 2,8.0,116.0
Pro Evolution Soccer 2015,7.3,65.0
Destruction Derby Raw,7.3,14.0
Risen 2: Dark Waters,6.0,58.0
World Tour Soccer 2003,8.3,7.0
ArmA II,7.5,589.0
WWE 2K17,4.1,9.0
Spyro: A Hero's Tail,9.1,10.0
Cities: Skylines,8.9,1404.0
Eternal Poison,8.2,9.0
Gungrave: Overdose,8.7,12.0
Metal Slug Anthology,8.0,22.0
The Orange Box,9.3,1495.0
Shovel Knight,8.2,225.0
Pro Evolution Soccer 2015,6.8,29.0
Power Gig: Rise of the SixString,0.5,4.0
Mr. Driller: Drill Spirits,8.9,9.0
Baldur's Gate: Dark Alliance,7.7,22.0
Dream Pinball 3D,7.6,7.0
Star Wars: Knights of the Old Republic,9.0,1497.0
The Operative: No One Lives Forever,8.0,16.0
Cabela's African Safari,5.0,8.0
Ecco the Dolphin: Defender of the Future,8.5,11.0
Just Cause,7.2,52.0
Hot Wheels: Beat That!,5.3,9.0
X-Blades,5.4,14.0
Odin Sphere: Leifthrasir,7.9,83.0
Homefront: The Revolution,4.1,106.0
Godzilla: Save the Earth,8.2,6.0
TRINITY: Souls of Zill O'll,6.2,33.0
Asphalt: Urban GT 2,6.9,13.0
Virtua Tennis 4,7.5,4.0
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,5.5,6.0
Enclave,8.4,13.0
Wild ARMs XF,6.6,19.0
7 Days to Die,5.9,140.0
Rayman Legends,8.4,159.0
Dino Crisis 3,4.1,22.0
College Hoops 2K8,5.2,6.0
Risen,8.1,676.0
Transformers: Devastation,7.9,55.0
The Darkness II,7.6,448.0
Age of Empires: Collector's Edition,8.0,6.0
Eragon,5.7,24.0
Dynasty Warriors 7: Empires,8.0,22.0
Super Puzzle Fighter II Turbo,7.4,5.0
Bejeweled 3,8.4,11.0
Dead Island Definitive Collection,6.4,45.0
Blazing Angels 2: Secret Missions of WWII,7.8,12.0
Rayman Arena,7.2,6.0
How to Train Your Dragon,7.6,10.0
Battlefield: Hardline,3.8,773.0
Shining Soul,8.5,8.0
Brothers: A Tale of Two Sons,8.6,73.0
